# Time	a_winner	a_loosers
9.306999999999999318e+01 1.762661995013452554e+01 8.894724844171809863e+00
9.307999999999999829e+01 1.762789315602961082e+01 8.893789118902899915e+00
9.309000000000000341e+01 1.762916702340239183e+01 8.892852769082745468e+00
9.309999999999999432e+01 1.763044155413950165e+01 8.891915792930232598e+00
9.310999999999999943e+01 1.763171675014197604e+01 8.890978188650633385e+00
9.312000000000000455e+01 1.763299261332546308e+01 8.890039954435472680e+00
9.312999999999999545e+01 1.763426914562037950e+01 8.889101088462329159e+00
9.314000000000000057e+01 1.763554634897210605e+01 8.888161588894693210e+00
9.315000000000000568e+01 1.763682422534115091e+01 8.887221453881773314e+00
9.315999999999999659e+01 1.763810277670335225e+01 8.886280681558352157e+00
9.317000000000000171e+01 1.763938200505004872e+01 8.885339270044580573e+00
9.318000000000000682e+01 1.764066191238827130e+01 8.884397217445810568e+00
9.318999999999999773e+01 1.764194250074096715e+01 8.883454521852417685e+00
9.320000000000000284e+01 1.764322377214714876e+01 8.882511181339605599e+00
9.320999999999999375e+01 1.764450572866212852e+01 8.881567193967228491e+00
9.321999999999999886e+01 1.764578837235769981e+01 8.880622557779592086e+00
9.323000000000000398e+01 1.764707170532236802e+01 8.879677270805249378e+00
9.323999999999999488e+01 1.764835572966153521e+01 8.878731331056840759e+00
9.325000000000000000e+01 1.764964044749773464e+01 8.877784736530845322e+00
9.326000000000000512e+01 1.765092586097083327e+01 8.876837485207394352e+00
9.326999999999999602e+01 1.765221197223825911e+01 8.875889575050088354e+00
9.328000000000000114e+01 1.765349878347521795e+01 8.874941004005741263e+00
9.329000000000000625e+01 1.765478629687494205e+01 8.873991770004201030e+00
9.329999999999999716e+01 1.765607451464889266e+01 8.873041870958115140e+00
9.331000000000000227e+01 1.765736343902701933e+01 8.872091304762703246e+00
9.331999999999999318e+01 1.765865307225799796e+01 8.871140069295552877e+00
9.332999999999999829e+01 1.765994341660946532e+01 8.870188162416360100e+00
9.334000000000000341e+01 1.766123447436826055e+01 8.869235581966718129e+00
9.334999999999999432e+01 1.766252624784071301e+01 8.868282325769872187e+00
9.335999999999999943e+01 1.766381873935284830e+01 8.867328391630467266e+00
9.337000000000000455e+01 1.766511195125069733e+01 8.866373777334313644e+00
9.337999999999999545e+01 1.766640588590054151e+01 8.865418480648143529e+00
9.339000000000000057e+01 1.766770054568918979e+01 8.864462499319321509e+00
9.340000000000000568e+01 1.766899593302423099e+01 8.863505831075626062e+00
9.340999999999999659e+01 1.767029205033435346e+01 8.862548473624963563e+00
9.342000000000000171e+01 1.767158890006960448e+01 8.861590424655094722e+00
9.343000000000000682e+01 1.767288648470169221e+01 8.860631681833368134e+00
9.343999999999999773e+01 1.767418480672426995e+01 8.859672242806444942e+00
9.345000000000000284e+01 1.767548386865326293e+01 8.858712105200009290e+00
9.345999999999999375e+01 1.767678367302714548e+01 8.857751266618478780e+00
9.346999999999999886e+01 1.767808422240726784e+01 8.856789724644693607e+00
9.348000000000000398e+01 1.767938551937818303e+01 8.855827476839671419e+00
9.348999999999999488e+01 1.768068756654795592e+01 8.854864520742228962e+00
9.350000000000000000e+01 1.768199036654850431e+01 8.853900853868715615e+00
9.351000000000000512e+01 1.768329392203592221e+01 8.852936473712691878e+00
9.351999999999999602e+01 1.768459823569084577e+01 8.851971377744597191e+00
9.353000000000000114e+01 1.768590331021878725e+01 8.851005563411424859e+00
9.354000000000000625e+01 1.768720914835047608e+01 8.850039028136372110e+00
9.354999999999999716e+01 1.768851575284226385e+01 8.849071769318546998e+00
9.356000000000000227e+01 1.768982312647644051e+01 8.848103784332549182e+00
9.356999999999999318e+01 1.769113127206166780e+01 8.847135070528166167e+00
9.357999999999999829e+01 1.769244019243331323e+01 8.846165625230009155e+00
9.359000000000000341e+01 1.769374989045386926e+01 8.845195445737100925e+00
9.359999999999999432e+01 1.769506036901334411e+01 8.844224529322568529e+00
9.360999999999999943e+01 1.769637163102967747e+01 8.843252873233199196e+00
9.362000000000000455e+01 1.769768367944913123e+01 8.842280474689085068e+00
9.362999999999999545e+01 1.769899651724674072e+01 8.841307330883209303e+00
9.364000000000000057e+01 1.770031014742672681e+01 8.840333438981041070e+00
9.365000000000000568e+01 1.770162457302295067e+01 8.839358796120130535e+00
9.365999999999999659e+01 1.770293979709934362e+01 8.838383399409682539e+00
9.367000000000000171e+01 1.770425582275037968e+01 8.837407245930119615e+00
9.368000000000000682e+01 1.770557265310153383e+01 8.836430332732653881e+00
9.368999999999999773e+01 1.770689029130976522e+01 8.835452656838819863e+00
9.370000000000000284e+01 1.770820874056399674e+01 8.834474215240041062e+00
9.370999999999999375e+01 1.770952800408561245e+01 8.833495004897150338e+00
9.371999999999999886e+01 1.771084808512896203e+01 8.832515022739899635e+00
9.373000000000000398e+01 1.771216898698187237e+01 8.831534265666510564e+00
9.373999999999999488e+01 1.771349071296619826e+01 8.830552730543145046e+00
9.375000000000000000e+01 1.771481326643832332e+01 8.829570414203407935e+00
9.376000000000000512e+01 1.771613665078973909e+01 8.828587313447835427e+00
9.376999999999999602e+01 1.771746086944758858e+01 8.827603425043365704e+00
9.378000000000000114e+01 1.771878592587524892e+01 8.826618745722795367e+00
9.379000000000000625e+01 1.772011182357290693e+01 8.825633272184226996e+00
9.379999999999999716e+01 1.772143856607817014e+01 8.824647001090529130e+00
9.381000000000000227e+01 1.772276615696665303e+01 8.823659929068714547e+00
9.381999999999999318e+01 1.772409459985262359e+01 8.822672052709405577e+00
9.382999999999999829e+01 1.772542389838963217e+01 8.821683368566215933e+00
9.384000000000000341e+01 1.772675405627114387e+01 8.820693873155111220e+00
9.384999999999999432e+01 1.772808507723124194e+01 8.819703562953828069e+00
9.385999999999999943e+01 1.772941696504526377e+01 8.818712434401204447e+00
9.387000000000000455e+01 1.773074972353052559e+01 8.817720483896533068e+00
9.387999999999999545e+01 1.773208335654702594e+01 8.816727707798900582e+00
9.389000000000000057e+01 1.773341786799815623e+01 8.815734102426494800e+00
9.390000000000000568e+01 1.773475326183145384e+01 8.814739664055906587e+00
9.390999999999999659e+01 1.773608954203936605e+01 8.813744388921424644e+00
9.392000000000000171e+01 1.773742671266000670e+01 8.812748273214301875e+00
9.393000000000000682e+01 1.773876477777797689e+01 8.811751313082003989e+00
9.393999999999999773e+01 1.774010374152514657e+01 8.810753504627435007e+00
9.395000000000000284e+01 1.774144360808150367e+01 8.809754843908189414e+00
9.395999999999999375e+01 1.774278438167600669e+01 8.808755326935719054e+00
9.396999999999999886e+01 1.774412606658744096e+01 8.807754949674521328e+00
9.398000000000000398e+01 1.774546866714530324e+01 8.806753708041329176e+00
9.398999999999999488e+01 1.774681218773072899e+01 8.805751597904198036e+00
9.400000000000000000e+01 1.774815663277743383e+01 8.804748615081688712e+00
9.401000000000000512e+01 1.774950200677261591e+01 8.803744755341927686e+00
9.401999999999999602e+01 1.775084831425800402e+01 8.802740014401711832e+00
9.403000000000000114e+01 1.775219555983080255e+01 8.801734387925540304e+00
9.404000000000000625e+01 1.775354374814473246e+01 8.800727871524674839e+00
9.404999999999999716e+01 1.775489288391110065e+01 8.799720460756136120e+00
9.406000000000000227e+01 1.775624297189984802e+01 8.798712151121705460e+00
9.406999999999999318e+01 1.775759401694066497e+01 8.797702938066860767e+00
9.407999999999999829e+01 1.775894602392412125e+01 8.796692816979740925e+00
9.409000000000000341e+01 1.776029899780282406e+01 8.795681783190046232e+00
9.409999999999999432e+01 1.776165294359259761e+01 8.794669831967910412e+00
9.410999999999999943e+01 1.776300786637369100e+01 8.793656958522769074e+00
9.412000000000000455e+01 1.776436377129206079e+01 8.792643158002174886e+00
9.412999999999999545e+01 1.776572066356061796e+01 8.791628425490607412e+00
9.414000000000000057e+01 1.776707854846053536e+01 8.790612756008233220e+00
9.415000000000000568e+01 1.776843743134263320e+01 8.789596144509610909e+00
9.415999999999999659e+01 1.776979731762870784e+01 8.788578585882435235e+00
9.417000000000000171e+01 1.777115821281299546e+01 8.787560074946174637e+00
9.418000000000000682e+01 1.777252012246359314e+01 8.786540606450707003e+00
9.418999999999999773e+01 1.777388305222397236e+01 8.785520175074923444e+00
9.420000000000000284e+01 1.777524700781449241e+01 8.784498775425266359e+00
9.420999999999999375e+01 1.777661199503399558e+01 8.783476402034272823e+00
9.421999999999999886e+01 1.777797801976141301e+01 8.782453049359034480e+00
9.423000000000000398e+01 1.777934508795740953e+01 8.781428711779629026e+00
9.423999999999999488e+01 1.778071320566611391e+01 8.780403383597548128e+00
9.425000000000000000e+01 1.778208237901686672e+01 8.779377059033997455e+00
9.426000000000000512e+01 1.778345261422600387e+01 8.778349732228251767e+00
9.426999999999999602e+01 1.778482391759871106e+01 8.777321397235883893e+00
9.428000000000000114e+01 1.778619629553095649e+01 8.776292048026967052e+00
9.429000000000000625e+01 1.778756975451140221e+01 8.775261678484259420e+00
9.429999999999999716e+01 1.778894430112345049e+01 8.774230282401292769e+00
9.431000000000000227e+01 1.779031994204728306e+01 8.773197853480416697e+00
9.431999999999999318e+01 1.779169668406203186e+01 8.772164385330817993e+00
9.432999999999999829e+01 1.779307453404793193e+01 8.771129871466429861e+00
9.434000000000000341e+01 1.779445349898858098e+01 8.770094305303837601e+00
9.434999999999999432e+01 1.779583358597328768e+01 8.769057680160068813e+00
9.435999999999999943e+01 1.779721480219942364e+01 8.768019989250356971e+00
9.437000000000000455e+01 1.779859715497491024e+01 8.766981225685821499e+00
9.437999999999999545e+01 1.779998065172075883e+01 8.765941382471094556e+00
9.439000000000000057e+01 1.780136529997363581e+01 8.764900452501828809e+00
9.440000000000000568e+01 1.780275110738861954e+01 8.763858428562203429e+00
9.440999999999999659e+01 1.780413808174191459e+01 8.762815303322286198e+00
9.442000000000000171e+01 1.780552623093374720e+01 8.761771069335354767e+00
9.443000000000000682e+01 1.780691556299130340e+01 8.760725719035116654e+00
9.443999999999999773e+01 1.780830608607175591e+01 8.759679244732854642e+00
9.445000000000000284e+01 1.780969780846544381e+01 8.758631638614447823e+00
9.445999999999999375e+01 1.781109073859920144e+01 8.757582892737207914e+00
9.446999999999999886e+01 1.781248488503962335e+01 8.756532999026843456e+00
9.448000000000000398e+01 1.781388025649643936e+01 8.755481949274257047e+00
9.448999999999999488e+01 1.781527686182612413e+01 8.754429735132164936e+00
9.450000000000000000e+01 1.781667471003552450e+01 8.753376348111643779e+00
9.451000000000000512e+01 1.781807381028569992e+01 8.752321779578579708e+00
9.451999999999999602e+01 1.781947417189580563e+01 8.751266020749945085e+00
9.453000000000000114e+01 1.782087580434719598e+01 8.750209062690000650e+00
9.454000000000000625e+01 1.782227871728754920e+01 8.749150896306332470e+00
9.454999999999999716e+01 1.782368292053528336e+01 8.748091512345798293e+00
9.456000000000000227e+01 1.782508842408395466e+01 8.747030901390267843e+00
9.456999999999999318e+01 1.782649523810697190e+01 8.745969053852292063e+00
9.457999999999999829e+01 1.782790337296234640e+01 8.744905959970576959e+00
9.459000000000000341e+01 1.782931283919769783e+01 8.743841609805281578e+00
9.459999999999999432e+01 1.783072364755548378e+01 8.742775993233072640e+00
9.460999999999999943e+01 1.783213580897832173e+01 8.741709099942175598e+00
9.462000000000000455e+01 1.783354933461438918e+01 8.740640919427216105e+00
9.462999999999999545e+01 1.783496423582320745e+01 8.739571440983832318e+00
9.464000000000000057e+01 1.783638052418153919e+01 8.738500653703097143e+00
9.465000000000000568e+01 1.783779821148956302e+01 8.737428546465725532e+00
9.465999999999999659e+01 1.783921730977723641e+01 8.736355107936041975e+00
9.467000000000000171e+01 1.784063783131093217e+01 8.735280326555786345e+00
9.468000000000000682e+01 1.784205978860031294e+01 8.734204190537621315e+00
9.468999999999999773e+01 1.784348319440546859e+01 8.733126687858401738e+00
9.470000000000000284e+01 1.784490806174433786e+01 8.732047806252204225e+00
9.470999999999999375e+01 1.784633440390038928e+01 8.730967533203093822e+00
9.471999999999999886e+01 1.784776223443067167e+01 8.729885855937549621e+00
9.473000000000000398e+01 1.784919156717409905e+01 8.728802761416654121e+00
9.473999999999999488e+01 1.785062241626013702e+01 8.727718236327927315e+00
9.475000000000000000e+01 1.785205479611781598e+01 8.726632267076853466e+00
9.476000000000000512e+01 1.785348872148509258e+01 8.725544839778038408e+00
9.476999999999999602e+01 1.785492420741865160e+01 8.724455940246016894e+00
9.478000000000000114e+01 1.785636126930404899e+01 8.723365553985694021e+00
9.479000000000000625e+01 1.785779992286634510e+01 8.722273666182324803e+00
9.479999999999999716e+01 1.785924018418114656e+01 8.721180261691138469e+00
9.481000000000000227e+01 1.786068206968614902e+01 8.720085325026479595e+00
9.481999999999999318e+01 1.786212559619315954e+01 8.718988840350450076e+00
9.482999999999999829e+01 1.786357078090066963e+01 8.717890791461137212e+00
9.484000000000000341e+01 1.786501764140698612e+01 8.716791161780218289e+00
9.484999999999999432e+01 1.786646619572389483e+01 8.715689934340089096e+00
9.485999999999999943e+01 1.786791646229104558e+01 8.714587091770374272e+00
9.487000000000000455e+01 1.786936845999089485e+01 8.713482616283805271e+00
9.487999999999999545e+01 1.787082220816441236e+01 8.712376489661496137e+00
9.489000000000000057e+01 1.787227772662745195e+01 8.711268693237480321e+00
9.490000000000000568e+01 1.787373503568799649e+01 8.710159207882524512e+00
9.490999999999999659e+01 1.787519415616410612e+01 8.709048013987201742e+00
9.492000000000000171e+01 1.787665510940285429e+01 8.707935091444118925e+00
9.493000000000000682e+01 1.787811791730009148e+01 8.706820419629256236e+00
9.493999999999999773e+01 1.787958260232126406e+01 8.705703977382430736e+00
9.495000000000000284e+01 1.788104918752321737e+01 8.704585742986743924e+00
9.495999999999999375e+01 1.788251769657714263e+01 8.703465694146986564e+00
9.496999999999999886e+01 1.788398815379269280e+01 8.702343807966965272e+00
9.498000000000000398e+01 1.788546058414333473e+01 8.701220060925635380e+00
9.498999999999999488e+01 1.788693501329305846e+01 8.700094428851951278e+00
9.500000000000000000e+01 1.788841146762450052e+01 8.698966886898428896e+00
9.501000000000000512e+01 1.788988997426856287e+01 8.697837409513240914e+00
9.501999999999999602e+01 1.789137056113568747e+01 8.696705970410810949e+00
9.503000000000000114e+01 1.789285325694884676e+01 8.695572542540769945e+00
9.504000000000000625e+01 1.789433809127835673e+01 8.694437098055161073e+00
9.504999999999999716e+01 1.789582509457873982e+01 8.693299608273820311e+00
9.506000000000000227e+01 1.789731429822761655e+01 8.692160043647708889e+00
9.506999999999999318e+01 1.789880573456693824e+01 8.691018373720130086e+00
9.507999999999999829e+01 1.790029943694666414e+01 8.689874567085674073e+00
9.509000000000000341e+01 1.790179543977101773e+01 8.688728591346654540e+00
9.509999999999999432e+01 1.790329377854758519e+01 8.687580413066884333e+00
9.510999999999999943e+01 1.790479448993948708e+01 8.686429997722656893e+00
9.512000000000000455e+01 1.790629761182076152e+01 8.685277309650565769e+00
9.512999999999999545e+01 1.790780318333531440e+01 8.684122311992064525e+00
9.514000000000000057e+01 1.790931124450642287e+01 8.682964967061138850e+00
9.515000000000000568e+01 1.791082183770308589e+01 8.681805234963833939e+00
9.515999999999999659e+01 1.791233500627332731e+01 8.680643074884965671e+00
9.517000000000000171e+01 1.791385079511238487e+01 8.679478444553264893e+00
9.518000000000000682e+01 1.791536925074417752e+01 8.678311300164695652e+00
